year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",93.00,27.00,15.45,1.78,4.31,0.00,5.46,3.00,0.00,2085.00,796.00,274.00,291.00,0.00,724.00
2024,1,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",12.00,1.00,0.60,0.00,0.00,0.00,0.40,0.00,0.00,89.00,53.00,0.00,0.00,0.00,36.00
2024,1,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",510.00,127.00,32.71,2.80,20.44,0.00,71.05,26.00,0.00,22112.00,5197.00,284.00,1089.00,0.00,15542.00
2024,1,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",173.00,60.00,19.09,0.94,14.75,0.00,25.21,9.00,2.00,6410.00,2758.00,120.00,739.00,0.00,2793.00
2024,1,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",89.00,28.00,8.98,4.65,5.47,0.00,8.90,2.00,1.00,2481.00,537.00,561.00,284.00,0.00,1099.00
2024,1,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",821.00,201.00,46.08,5.91,55.54,0.00,93.47,20.00,0.00,24450.00,5025.00,1727.00,2645.00,0.00,15053.00
2024,1,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2262.00,508.00,155.36,16.01,156.11,0.00,180.53,147.00,8.00,57562.00,18136.00,4573.00,8780.00,0.00,26073.00
2024,1,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",118.00,21.00,8.89,0.61,6.14,0.00,5.37,12.00,1.00,2251.00,455.00,719.00,222.00,0.00,855.00
2024,1,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59.00,15.00,8.61,0.36,4.46,0.00,1.57,1.00,0.00,743.00,431.00,26.00,240.00,0.00,46.00
2024,1,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",99.00,32.00,14.01,0.22,3.07,0.00,14.70,5.00,1.00,3284.00,727.00,52.00,98.00,0.00,2407.00
2024,1,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",11.00,3.00,1.27,0.00,0.73,0.00,1.00,0.00,0.00,112.00,54.00,0.00,22.00,0.00,36.00
2024,1,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",132.00,30.00,5.82,0.77,15.10,0.00,8.31,4.00,0.00,1854.00,567.00,114.00,660.00,0.00,513.00
2024,1,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",13.00,5.00,0.87,1.00,3.13,0.00,0.00,0.00,0.00,143.00,28.00,27.00,88.00,0.00,0.00
2024,1,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",439.00,54.00,9.96,2.49,24.30,0.00,17.25,41.00,0.00,4586.00,725.00,230.00,1852.00,0.00,1779.00
2024,1,YX,Republic Airline,BOS,"Boston, MA: Logan International",1920.00,387.00,103.32,24.88,183.03,0.00,75.77,78.00,2.00,28360.00,8432.00,2449.00,10739.00,0.00,6740.00
2024,1,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",73.00,10.00,2.72,0.69,2.65,0.00,3.94,4.00,1.00,1066.00,150.00,14.00,267.00,0.00,635.00
2024,1,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",94.00,17.00,2.38,0.61,9.62,0.00,4.40,3.00,0.00,965.00,191.00,55.00,359.00,0.00,360.00
2024,1,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2234.00,375.00,75.98,24.62,160.07,0.00,114.33,129.00,10.00,29785.00,6314.00,3628.00,8586.00,0.00,11257.00
2024,1,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,0.00,0.00,0.00,0.00
2024,1,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",372.00,70.00,18.45,6.17,21.95,0.00,23.43,15.00,2.00,4645.00,925.00,516.00,1247.00,0.00,1957.00
2024,1,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",1592.00,143.00,26.24,13.77,57.82,0.00,45.17,63.00,2.00,12163.00,2293.00,2066.00,3843.00,0.00,3961.00
2024,1,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",850.00,133.00,30.09,5.15,59.84,0.00,37.93,21.00,0.00,8228.00,1687.00,1325.00,2520.00,0.00,2696.00
2024,1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1195.00,179.00,45.35,12.74,71.83,0.69,48.39,44.00,0.00,12962.00,3964.00,1452.00,3724.00,27.00,3795.00
2024,1,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3297.00,567.00,120.95,47.92,263.75,0.21,134.17,180.00,11.00,48173.00,11268.00,6672.00,14631.00,4.00,15598.00
2024,1,YX,Republic Airline,MIA,"Miami, FL: Miami International",73.00,29.00,4.48,3.74,13.65,0.00,7.13,1.00,0.00,2109.00,360.00,308.00,533.00,0.00,908.00
2024,1,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",87.00,10.00,1.40,0.00,1.75,0.00,6.85,4.00,0.00,686.00,100.00,0.00,75.00,0.00,511.00
2024,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",239.00,41.00,9.64,3.59,15.76,0.00,12.00,85.00,1.00,2973.00,783.00,498.00,535.00,0.00,1157.00
2024,1,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",439.00,112.00,20.33,4.34,27.97,0.66,58.70,77.00,0.00,6920.00,1211.00,302.00,1315.00,42.00,4050.00
2024,1,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",690.00,138.00,35.63,8.33,47.66,1.00,45.38,135.00,2.00,8829.00,2981.00,811.00,1757.00,32.00,3248.00
2024,1,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",260.00,52.00,15.91,0.96,19.06,0.00,16.07,69.00,1.00,3492.00,1300.00,406.00,560.00,0.00,1226.00
2024,1,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",61.00,14.00,4.24,2.92,4.93,0.00,1.91,18.00,0.00,1000.00,225.00,386.00,196.00,0.00,193.00
2024,1,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",59.00,11.00,2.99,0.00,1.21,1.00,5.80,10.00,0.00,613.00,149.00,0.00,48.00,29.00,387.00
2024,1,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",156.00,29.00,8.31,1.17,7.98,1.00,10.54,34.00,0.00,1702.00,590.00,42.00,443.00,40.00,587.00
2024,1,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",28.00,8.00,4.66,0.00,1.48,0.00,1.86,8.00,0.00,233.00,141.00,0.00,36.00,0.00,56.00
2024,1,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",397.00,95.00,32.10,2.23,20.85,0.00,39.82,77.00,0.00,5338.00,2168.00,281.00,762.00,0.00,2127.00
2024,1,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",676.00,131.00,31.53,5.31,36.47,2.16,55.53,191.00,3.00,9392.00,2756.00,515.00,1358.00,66.00,4697.00
2024,1,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",5602.00,1174.00,258.59,65.23,288.51,8.43,553.24,872.00,14.00,81257.00,20789.00,5930.00,12080.00,354.00,42104.00
2024,1,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",783.00,168.00,29.53,7.26,69.32,0.06,61.82,200.00,3.00,10848.00,2089.00,425.00,2954.00,2.00,5378.00
2024,1,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",104.00,37.00,13.41,0.25,3.73,0.00,19.61,14.00,0.00,2608.00,895.00,14.00,166.00,0.00,1533.00
2024,1,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",116.00,23.00,5.25,0.96,11.93,0.00,4.86,24.00,0.00,1030.00,417.00,24.00,341.00,0.00,248.00
2024,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",271.00,81.00,33.41,3.58,23.94,0.00,20.07,1.00,0.00,5914.00,2493.00,425.00,1268.00,0.00,1728.00
2024,1,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",93.00,37.00,12.16,0.51,18.69,0.67,4.97,0.00,1.00,2544.00,1160.00,120.00,862.00,88.00,314.00
2024,1,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",96.00,14.00,4.74,1.46,6.85,0.00,0.94,1.00,0.00,1392.00,551.00,296.00,327.00,0.00,218.00
2024,1,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3102.00,915.00,284.75,13.36,185.82,0.18,430.89,74.00,16.00,82665.00,29728.00,1706.00,10701.00,8.00,40522.00
2024,1,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",55.00,16.00,4.70,0.64,3.02,0.00,7.64,1.00,0.00,1240.00,412.00,67.00,201.00,0.00,560.00
2024,1,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",57.00,18.00,6.33,0.05,5.50,0.00,6.12,1.00,0.00,2081.00,677.00,16.00,358.00,0.00,1030.00
2024,1,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",722.00,176.00,67.59,3.62,53.95,1.27,49.57,21.00,4.00,15316.00,5198.00,217.00,4171.00,44.00,5686.00
2024,1,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",96.00,21.00,8.76,0.22,10.49,0.00,1.54,0.00,1.00,916.00,335.00,11.00,485.00,0.00,85.00
2024,1,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.00,7.00,3.77,0.00,2.84,0.00,0.39,1.00,0.00,346.00,134.00,0.00,187.00,0.00,25.00
2024,1,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",93.00,19.00,8.37,0.76,4.18,0.00,5.68,1.00,0.00,1347.00,523.00,26.00,292.00,0.00,506.00
2024,1,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",477.00,125.00,46.61,2.37,24.70,0.00,51.32,3.00,1.00,8893.00,3276.00,608.00,1623.00,0.00,3386.00
2024,1,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1756.00,530.00,181.79,9.09,182.99,0.40,155.72,20.00,0.00,39445.00,16464.00,1200.00,8157.00,48.00,13576.00
2024,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,29.00,13.89,0.75,13.61,0.00,0.76,3.00,1.00,1453.00,632.00,46.00,730.00,0.00,45.00
2024,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2690.00,747.00,250.25,11.78,187.99,0.00,296.98,48.00,9.00,64287.00,24736.00,1306.00,9543.00,0.00,28702.00
2024,1,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",185.00,53.00,16.74,1.00,22.97,0.00,12.29,1.00,0.00,3465.00,1428.00,202.00,1047.00,0.00,788.00
2024,1,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",843.00,166.00,62.12,4.34,67.76,0.55,31.23,5.00,2.00,10810.00,3710.00,1367.00,2615.00,34.00,3084.00
2024,1,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1038.00,265.00,88.48,3.47,87.72,0.07,85.25,18.00,3.00,23134.00,7481.00,544.00,6379.00,2.00,8728.00
2024,1,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1427.00,465.00,160.73,4.59,185.23,2.75,111.70,23.00,4.00,35166.00,13271.00,1558.00,8676.00,58.00,11603.00
2024,1,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",216.00,72.00,25.32,0.14,35.75,0.12,10.67,3.00,0.00,4499.00,1982.00,18.00,1449.00,3.00,1047.00
2024,1,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",31.00,8.00,3.12,0.75,2.52,0.00,1.61,1.00,0.00,809.00,238.00,228.00,122.00,0.00,221.00
2024,1,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",90.00,33.00,9.36,0.79,17.86,0.62,4.37,4.00,0.00,1955.00,474.00,84.00,1095.00,16.00,286.00
2024,1,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",88.00,29.00,13.31,0.02,10.28,0.00,5.39,2.00,1.00,2043.00,712.00,6.00,618.00,0.00,707.00
2024,1,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62.00,13.00,6.56,0.55,2.76,0.00,3.13,0.00,0.00,1263.00,851.00,53.00,170.00,0.00,189.00
2024,1,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",127.00,25.00,11.77,0.00,10.60,0.00,2.64,0.00,1.00,1497.00,806.00,0.00,567.00,0.00,124.00
2024,1,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",62.00,19.00,10.77,0.00,5.84,0.00,2.39,0.00,0.00,1406.00,1002.00,0.00,219.00,0.00,185.00
2024,1,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",339.00,96.00,30.43,5.57,52.85,0.00,7.15,0.00,2.00,7581.00,3366.00,1223.00,2226.00,0.00,766.00
2024,1,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",194.00,62.00,26.71,0.75,18.19,0.00,16.34,0.00,0.00,3692.00,1798.00,74.00,699.00,0.00,1121.00
2024,1,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",458.00,147.00,52.01,1.83,61.65,0.51,31.00,5.00,3.00,10247.00,4402.00,517.00,2534.00,19.00,2775.00
2024,1,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",630.00,129.00,32.51,8.72,36.37,0.00,51.40,41.00,1.00,12003.00,2504.00,834.00,1622.00,0.00,7043.00
2024,1,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",597.00,130.00,24.59,4.00,47.32,0.00,54.09,13.00,0.00,16924.00,5269.00,1108.00,2570.00,0.00,7977.00
2024,1,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1683.00,304.00,70.75,20.92,95.67,0.00,116.65,122.00,4.00,31992.00,7511.00,5649.00,4748.00,0.00,14084.00
2024,1,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2112.00,445.00,130.07,29.66,135.81,1.00,148.45,24.00,10.00,40922.00,11693.00,5373.00,8488.00,27.00,15341.00
2024,1,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1872.00,440.00,147.74,16.47,194.73,1.00,80.06,5.00,3.00,29520.00,11649.00,1544.00,8168.00,55.00,8104.00
2024,1,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",102.00,12.00,7.46,2.00,2.00,0.00,0.54,2.00,2.00,966.00,267.00,619.00,65.00,0.00,15.00
2024,1,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1004.00,345.00,97.47,9.86,193.88,0.87,42.91,2.00,1.00,17427.00,6024.00,1192.00,7371.00,62.00,2778.00
2024,1,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",4793.00,691.00,247.79,55.38,167.95,0.00,219.88,32.00,1.00,64744.00,29907.00,9441.00,7438.00,0.00,17958.00
2024,1,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",587.00,143.00,51.78,5.25,52.02,0.00,33.95,20.00,3.00,10894.00,3879.00,528.00,3356.00,0.00,3131.00
2024,1,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",408.00,90.00,48.40,7.56,21.46,0.00,12.58,1.00,1.00,4829.00,2655.00,668.00,750.00,0.00,756.00
2024,1,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",867.00,158.00,73.58,10.40,44.76,0.00,29.26,1.00,2.00,11279.00,5378.00,2108.00,1595.00,0.00,2198.00
2024,1,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",664.00,90.00,38.11,9.87,22.44,0.95,18.62,0.00,2.00,5834.00,2552.00,1481.00,749.00,141.00,911.00
2024,1,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2363.00,330.00,123.64,22.90,92.34,1.00,90.13,11.00,0.00,26075.00,11368.00,2786.00,3776.00,33.00,8112.00
2024,1,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",884.00,173.00,61.92,6.70,72.63,0.50,31.25,4.00,0.00,10263.00,4566.00,606.00,2510.00,54.00,2527.00
2024,1,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4204.00,740.00,212.15,51.04,179.68,0.00,297.13,14.00,7.00,55495.00,16940.00,7240.00,7660.00,0.00,23655.00
2024,1,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1019.00,212.00,92.44,11.36,71.36,1.00,35.84,3.00,0.00,13844.00,6170.00,1530.00,3203.00,30.00,2911.00
2024,1,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",743.00,262.00,57.09,1.04,89.02,0.00,114.85,12.00,2.00,22412.00,5248.00,40.00,4255.00,0.00,12869.00
2024,1,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",14.00,6.00,3.00,0.00,0.00,0.00,3.00,1.00,0.00,272.00,109.00,0.00,0.00,0.00,163.00
2024,1,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",40.00,3.00,1.12,1.00,0.88,0.00,0.00,2.00,0.00,60.00,24.00,17.00,19.00,0.00,0.00
2024,1,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",28.00,2.00,0.98,0.00,1.02,0.00,0.00,0.00,0.00,66.00,43.00,0.00,23.00,0.00,0.00
2024,1,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",204.00,46.00,16.40,0.00,10.54,0.00,19.06,2.00,0.00,4898.00,2707.00,0.00,354.00,0.00,1837.00
2024,1,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",150.00,38.00,13.05,1.00,7.07,0.00,16.88,3.00,0.00,3539.00,1178.00,24.00,535.00,0.00,1802.00
2024,1,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,21.00,9.03,1.75,6.03,0.00,4.19,0.00,0.00,1227.00,561.00,126.00,186.00,0.00,354.00
2024,1,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1469.00,323.00,70.96,2.40,80.87,0.00,168.76,14.00,0.00,27735.00,6013.00,167.00,4231.00,0.00,17324.00
2024,1,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",471.00,133.00,30.80,2.95,41.10,0.00,58.15,4.00,1.00,10331.00,3063.00,489.00,1626.00,0.00,5153.00
2024,1,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",188.00,47.00,13.59,0.10,8.90,0.00,24.42,7.00,0.00,3482.00,987.00,5.00,503.00,0.00,1987.00
2024,1,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",155.00,49.00,9.47,2.64,22.53,0.00,14.37,3.00,0.00,3994.00,517.00,945.00,1214.00,0.00,1318.00
2024,1,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",125.00,37.00,10.47,1.97,11.38,0.00,13.18,1.00,0.00,3549.00,824.00,430.00,744.00,0.00,1551.00
2024,1,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",894.00,192.00,38.36,2.77,49.20,0.00,101.68,12.00,0.00,20512.00,4533.00,170.00,4460.00,0.00,11349.00
2024,1,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",102.00,31.00,13.94,0.43,11.89,0.00,4.74,5.00,0.00,2955.00,1595.00,41.00,921.00,0.00,398.00
2024,1,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1954.00,585.00,102.37,13.20,170.23,0.00,299.20,56.00,3.00,57783.00,11639.00,3676.00,8856.00,0.00,33612.00
2024,1,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",244.00,64.00,20.62,7.04,15.32,0.00,21.02,11.00,2.00,5200.00,1080.00,1011.00,498.00,0.00,2611.00
2024,1,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",286.00,100.00,20.70,2.32,21.43,0.00,55.54,5.00,1.00,11610.00,2396.00,170.00,1121.00,0.00,7923.00
2024,1,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",106.00,22.00,8.48,0.09,4.95,0.00,8.48,1.00,0.00,1593.00,770.00,10.00,250.00,0.00,563.00
2024,1,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",86.00,29.00,10.16,0.27,15.70,0.00,2.88,3.00,0.00,1520.00,470.00,16.00,874.00,0.00,160.00
2024,1,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",843.00,265.00,65.04,1.45,52.51,0.00,146.00,22.00,1.00,25507.00,7712.00,61.00,2955.00,0.00,14779.00
2024,1,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",708.00,174.00,37.96,5.53,44.41,0.00,86.10,7.00,1.00,14992.00,4408.00,410.00,2160.00,0.00,8014.00
2024,1,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",220.00,44.00,11.62,1.00,13.28,0.00,18.10,0.00,0.00,2840.00,739.00,18.00,482.00,0.00,1601.00
2024,1,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",70.00,8.00,1.84,0.00,3.61,0.00,2.55,0.00,0.00,569.00,147.00,0.00,144.00,0.00,278.00
2024,1,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",194.00,64.00,15.19,0.27,34.66,0.00,13.88,1.00,0.00,3934.00,1357.00,7.00,1465.00,0.00,1105.00
2024,1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",11.00,3.00,0.00,0.00,1.48,0.00,1.52,0.00,0.00,67.00,0.00,0.00,30.00,0.00,37.00
2024,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3941.00,746.00,198.78,61.98,229.24,5.65,250.36,147.00,6.00,85484.00,30097.00,9308.00,11818.00,532.00,33729.00
2024,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1720.00,479.00,232.38,101.57,81.16,3.44,60.45,111.00,1.00,54002.00,25872.00,16474.00,7601.00,93.00,3962.00
2024,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1481.00,529.00,312.51,135.91,64.90,0.00,15.69,111.00,1.00,72452.00,45647.00,19343.00,5763.00,0.00,1699.00
2024,1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",152.00,49.00,34.19,5.94,8.02,0.00,0.85,9.00,0.00,3174.00,2291.00,397.00,342.00,0.00,144.00
2024,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1014.00,209.00,61.44,17.58,56.92,0.53,72.52,72.00,5.00,27499.00,10242.00,3673.00,4128.00,17.00,9439.00
2024,1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",205.00,61.00,39.57,7.51,13.92,0.00,0.00,24.00,2.00,7345.00,5139.00,840.00,1366.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",192.00,43.00,28.05,2.91,8.64,0.00,3.39,3.00,0.00,2865.00,1883.00,105.00,704.00,0.00,173.00
2024,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3274.00,438.00,212.75,60.56,75.85,3.00,85.84,41.00,0.00,31898.00,16584.00,5559.00,3791.00,108.00,5856.00
2024,1,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",239.00,72.00,40.62,17.50,12.88,0.00,1.00,25.00,0.00,5945.00,3225.00,1902.00,779.00,0.00,39.00
2024,1,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",156.00,48.00,37.05,8.43,2.51,0.00,0.00,11.00,2.00,4534.00,3507.00,812.00,215.00,0.00,0.00
2024,1,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2132.00,505.00,314.48,136.09,51.59,0.21,2.63,64.00,1.00,60187.00,39615.00,17176.00,3223.00,6.00,167.00
2024,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4119.00,1219.00,374.10,135.78,300.72,4.91,403.49,476.00,5.00,132411.00,44863.00,22146.00,17037.00,523.00,47842.00
2024,1,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",12.00,4.00,2.22,0.59,1.18,0.00,0.00,1.00,1.00,420.00,261.00,69.00,90.00,0.00,0.00
